SMILES,y_true,p_ens,max_sim_rest,sim_bin
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,0,0.19397855,,
O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,0,0.19755015,,
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1,0.41496426,,
c1(c(C(=O)O)cc2ccccc2c1Cc1c2c(cccc2)cc(c1O)C(O)=O)O,1,0.6707239,,
C(c1c(c(c2ccccc2c1)Cc1c(O)c(C(=O)O)cc2ccccc21)O)(O)=O,1,0.6707239,,
c1(C(=O)O)cc2ccccc2c(c1O)Cc1c(c(cc2c1cccc2)C(O)=O)O,1,0.67072386,,
O=C(c1cc2ccccc2c(c1O)Cc1c2ccccc2cc(c1O)C(=O)O)O,1,0.41496426,,
c1(c(cc2c(c1Cc1c3c(cc(c1O)C(=O)O)cccc3)cccc2)C(=O)O)O,1,0.6707239,,
O=C(O)CNC(=O)c1c(=O)cc(CCc2ccccc2)n2[nH]cnc12,1,0.4316926,,
c1(C(=O)NCC(O)=O)c2nc[nH]n2c(CCc2ccccc2)cc1=O,1,0.60011184,,
n1c2c(c(cc(CCc3ccccc3)n2[nH]c1)=O)C(=O)NCC(O)=O,1,0.5944431,,
c1ccc(cc1)CCc1n2c(nc[nH]2)c(C(=O)NCC(O)=O)c(=O)c1,1,0.59729207,,
c1[nH]n2c(c(c(=O)cc2CCc2ccccc2)C(NCC(O)=O)=O)n1,1,0.59729207,,
O=C(c1c(=O)cc(n2[nH]cnc12)CCc1ccccc1)NCC(=O)O,1,0.40803564,,
O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,0,0.31182557,,
O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,0,0.33665782,,
O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,0,0.25821856,,
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0,0.2526225,,
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0,0.218124,,
O=C(O)CN(CC(=O)O)CC(=O)O,0,0.18132408,,
O=C(O)CF,0,0.1704955,,
O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,0,0.5033872,,
O=C(O)CCl,0,0.16857067,,
O=C(O)CCc1nc2ccccc2[nH]1,0,0.29731816,,
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,0,0.34560052,,
O=C(O)Cc1cccc2ccccc12,0,0.2771185,,
O=C(O)CC[N+](=O)[O-],0,0.18142739,,
O=C(O)CCSSCCC(=O)O,0,0.20743985,,
O=C(O)CCSCCC(=O)O,0,0.2005159,,
O=C(O)CCS,0,0.18759027,,
O=C(O)CCNC(=O)c1ccccc1,0,0.26209065,,
O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,0,0.36767995,,
O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,0,0.517365,,
O=C(O)CCCl,0,0.18757734,,
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0,0.35976103,,
O=C(O)CCCc1c[nH]c2ccccc12,0,0.32481837,,
O=C(O)CCCOc1ccc(Cl)cc1Cl,0,0.3228011,,
O=C(O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,0,0.30856395,,
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,0,0.34770125,,
O=C(O)CCc1ccccc1,0,0.27538556,,
O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,0,0.7204064,,
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,0,0.34450728,,
O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,0,0.56414723,,
O=C(O)Cc1ccc(Cl)cc1Cl,0,0.25585866,,
O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,0,0.35668978,,
O=C(O)Cc1ccc(-c2ccccc2)cc1,0,0.27979517,,
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,0,0.30177778,,
O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,0,0.307307,,
O=C(O)Cc1c[nH]c2ccccc12,0,0.2842372,,
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,0,0.30995983,,
O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,0,0.3155569,,
O=C(O)CSCC(=O)NC1CCSC1=O,0,0.24606359,,
O=C(O)CNC(=O)c1ccc(CO)o1,0,0.26288748,,
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,0,0.27198616,,
O=C(O)COc1ccccc1,0,0.2343468,,
O=C(O)COc1ccc2ccccc2c1,0,0.28842318,,
O=C(O)COc1ccc(Cl)cc1,0,0.24966508,,
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0,0.27818587,,
O=C(O)CONC(=O)c1ccccc1,0,0.24694481,,
O=C(O)COCC(=O)O,0,0.17406891,,
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0,0.41695696,,
O=C(O)CO,0,0.16685607,,
O=C(O)CNCC(=O)O,0,0.18090838,,
O=C(O)CNC(=O)c1ccccc1I,0,0.23281208,,
O=C(O)CNC(=O)c1ccccc1,0,0.23690352,,
O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0,0.2433588,,
O=C(O)CP(=O)(O)O,0,0.17435169,,
CC(C)OC(=S)[S-],0,0.24402824,,
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,0,0.29647228,,
CC(C)OC(=O)c1ccccc1,0,0.28020376,,
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,0,0.4972807,,
CC(C)OC(=O)Nc1ccccc1,0,0.29806447,,
CC(C)OC(=O)Nc1cccc(Cl)c1,0,0.3383788,,
CC(C)OC(=O)Cc1ccccc1,0,0.30859572,,
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,0,0.399644,,
CC(C)OC(=O)CCCCC(=O)OC(C)C,0,0.24248387,,
CC(C)OC(=O)CCC(=O)OC(C)C,0,0.22909933,,
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1,0.46705997,,
c1(C(O)(C(OC(C)C)=O)c2ccc(Cl)cc2)ccc(cc1)Cl,1,0.65002805,,
CC(C)OC(=O)C(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)O,1,0.46705997,,
c1c(C(O)(C(=O)OC(C)C)c2ccc(Cl)cc2)ccc(Cl)c1,1,0.65002805,,
c1c(Cl)ccc(C(c2ccc(Cl)cc2)(O)C(OC(C)C)=O)c1,1,0.65002805,,
Clc1ccc(C(c2ccc(Cl)cc2)(O)C(OC(C)C)=O)cc1,1,0.6184544,,
CC(C)OC(=O)C(O)(CC(=O)O)CC(=O)O,0,0.25467584,,
COC(=O)C(C)O,0,0.17357719,,
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,1,0.46633995,,
Clc1ccc(C(c2ccc(OC(C)(C)C(OC(C)C)=O)cc2)=O)cc1,1,0.5803754,,
c1c(C(c2ccc(cc2)Cl)=O)ccc(c1)OC(C(=O)OC(C)C)(C)C,1,0.6098486,,
c1(C(=O)c2ccc(cc2)Cl)ccc(OC(C)(C(=O)OC(C)C)C)cc1,1,0.60984856,,
C(=O)(C(C)(Oc1ccc(C(=O)c2ccc(cc2)Cl)cc1)C)OC(C)C,1,0.52680683,,
c1(C(=O)c2ccc(cc2)OC(C(OC(C)C)=O)(C)C)ccc(cc1)Cl,1,0.60984856,,
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,0,0.39371032,,
CC(C)OB(OC(C)C)OC(C)C,0,0.28486374,,
CC(C)O,0,0.20614524,,
CC(C)Nc1nc(N)nc(Cl)n1,0,0.3098749,,
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,0,0.3645098,,
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,1,0.70522547,,
N(C(C)C)c1cccnc1N1CCN(CC1)C(=O)c1[nH]c2ccc(NS(=O)(C)=O)cc2c1,1,0.7278683,,
C(=O)(c1[nH]c2c(c1)cc(NS(=O)(=O)C)cc2)N1CCN(CC1)c1c(NC(C)C)cccn1,1,0.72892064,,
CC(Nc1c(nccc1)N1CCN(C(=O)c2[nH]c3ccc(NS(=O)(=O)C)cc3c2)CC1)C,1,0.7065394,,
S(=O)(C)(Nc1cc2cc([nH]c2cc1)C(N1CCN(c2ncccc2NC(C)C)CC1)=O)=O,1,0.723922,,
[nH]1c(cc2cc(NS(C)(=O)=O)ccc21)C(=O)N1CCN(CC1)c1ncccc1NC(C)C,1,0.73261034,,
CC(C)Nc1ccccc1,0,0.396021,,
CC(C)Nc1ccc(Nc2ccccc2)cc1,1,0.4807846,,
c1c(ccc(NC(C)C)c1)Nc1ccccc1,1,0.62845933,,
C(C)(C)Nc1ccc(Nc2ccccc2)cc1,1,0.4807846,,
c1c(Nc2ccc(NC(C)C)cc2)cccc1,1,0.6284991,,
c1cc(ccc1Nc1ccccc1)NC(C)C,1,0.62845933,,
c1(ccc(cc1)Nc1ccccc1)NC(C)C,1,0.62845933,,
CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,0,0.52312493,,
CC(C)NNC(=O)c1ccncc1,0,0.3784666,,
CC(C)NC[C@@H](O)COc1cccc2ccccc12,0,0.5653264,,
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,0,0.54334015,,
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0,0.5853183,,
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,0,0.6091701,,
CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12,0,0.5891806,,
CC(C)[N+](=O)[O-],0,0.2012012,,
CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2,0,0.3146469,,
CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,0,0.28173962,,
CC(C)[C@H]1CC[C@@H](C)CC1=O,0,0.25082245,,
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0,0.50478745,,
CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0,0.55635417,,
CC(C)[C@H](C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,0,0.5898447,,
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0,0.28173962,,
CC(C)[C@@H]1CC[C@@H](C)CC1=O,0,0.25082245,,
CC(C)OC(C)C,0,0.24155682,,
CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0,0.55635417,,
CC(C)SCc1ccco1,0,0.25883716,,
CC(C)S,0,0.18804792,,
CC(C)Oc1ccccc1O,0,0.30560958,,
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,1,0.53331816,,
N(C(=O)c1ccccc1C(F)(F)F)c1cc(ccc1)OC(C)C,1,0.6696156,,
c1c(C(=O)Nc2cccc(OC(C)C)c2)c(C(F)(F)F)ccc1,1,0.67571926,,
CC(C)Oc1cc(ccc1)NC(=O)c1c(cccc1)C(F)(F)F,1,0.5333182,,
CC(C)Oc1cc(NC(c2ccccc2C(F)(F)F)=O)ccc1,1,0.5333182,,
c1(C(F)(F)F)ccccc1C(=O)Nc1cc(ccc1)OC(C)C,1,0.67571926,,
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0,0.4759956,,
CC(C)OS(C)(=O)=O,0,0.24470896,,
CC(C)OP(OC(C)C)OC(C)C,0,0.20067047,,
CC(C)OP(C)(=O)OC(C)C,0,0.23358268,,
CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C,0,0.2396669,,
CC(C)OCCO,0,0.23815432,,
CC(C)OCC1CO1,0,0.24251108,,
CC(C)OC=O,0,0.21622643,,
CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0,0.6082822,,
CC(C)Cc1ccccc1,0,0.45097163,,
CC(C)Cc1ccc(CC(=O)O)cc1,0,0.40625677,,
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0,0.41614273,,
CC(C)C[P+](C)(CC(C)C)CC(C)C,0,0.3390939,,
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0,0.7056061,,
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0,0.5641437,,
CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,0,0.7223259,,
CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,0,0.6203963,,
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0,0.7997161,,
CC(C)C[C@@H]1[C@H](c2ccccc2)OC(=O)N1CCCN1CCCCCC1,0,0.6865765,,
CC(C)C[C@@H](N)C(=O)O,0,0.2976427,,
CC(C)CP(=S)([S-])CC(C)C,0,0.21846011,,
CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,0,0.44925088,,
CC(C)CON=O,0,0.20812681,,
CC(C)COC(=O)c1ccccc1O,0,0.2694448,,
CC(C)COC(=O)c1ccccc1,0,0.27213937,,
CC(C)COC(=O)c1ccc(O)cc1,0,0.27339375,,
CC(C)COC(=O)c1ccc(N)cc1,0,0.26849055,,
CC(C)COC(=O)CCCCC(=O)OCC(C)C,0,0.22950841,,
CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-],0,0.33126062,,
CC(C)COC(=O)C(C)C,0,0.20455308,,
CC(C)CO,0,0.20376684,,
CC(C)CNCC(C)C,0,0.2601337,,
CC(C)CCON=O,0,0.22699268,,
CC(C)CCOCc1ccccc1,0,0.39367124,,
CC(C)COP(=O)(OCC(C)C)OCC(C)C,0,0.24333309,,
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,0,0.62058234,,
CC(C)NCC(O)c1ccccc1Cl,0,0.5941756,,
CC(C)NCC(O)c1ccc2ccccc2c1,0,0.6178044,,
CC(C)NCC(O)c1ccc(N)c(C#N)c1,0,0.5311666,,
CC(C)NCC(O)c1cc(O)cc(O)c1,0,0.49893457,,
CC(C)NCC(O)COc1cccc2[nH]ccc12,0,0.5706477,,
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0,0.6030346,,
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0,0.44925082,,
CC(C)NC(C)C,0,0.34165284,,
CC(C)NC(=O)c1ccccc1N,0,0.2971153,,
CC(C)NC(=O)c1ccc(C=O)cc1,0,0.28852767,,
CC(C)NC(=O)NC(C)C,0,0.25449786,,
CC(C)Cc1nccs1,0,0.32835308,,
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1,0.64438784,,
c1c(-n2c3ccccc3nc3-c2cc(c(c3)Nc2ccc(cc2)Cl)=NC(C)C)ccc(c1)Cl,1,0.74026847,,
c1c(ccc(c1)Nc1c(=NC(C)C)cc2-c(c1)nc1c(cccc1)n2-c1ccc(cc1)Cl)Cl,1,0.7386563,,
n1(-c2ccc(cc2)Cl)c2-c(nc3ccccc13)cc(c(=NC(C)C)c2)Nc1ccc(Cl)cc1,1,0.73928154,,
N(c1cc2nc3ccccc3n(c-2cc1=NC(C)C)-c1ccc(Cl)cc1)c1ccc(Cl)cc1,1,0.7320821,,
c12n(-c3ccc(Cl)cc3)c3cc(=NC(C)C)c(Nc4ccc(cc4)Cl)cc-3nc2cccc1,1,0.73928154,,
CC(C)N=C=NC(C)C,0,0.22669736,,
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,0,0.3859539,,
CC(C)N1C(=O)c2ccccc2C1=O,0,0.370601,,
CC(C)N(c1ccccc1)C(C)C,0,0.48236787,,
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,0,0.3325698,,
CC(C)N(CCO)C(C)C,0,0.3981076,,
CC(C)N(C)C,0,0.25311768,,
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,1,0.5323186,,
O=C(N(C(C)C)C(C)C)SCC(=C(Cl)Cl)Cl,1,0.49297208,,
ClC(=C(CSC(=O)N(C(C)C)C(C)C)Cl)Cl,1,0.49285486,,
C(N(C(C)C)C(SCC(Cl)=C(Cl)Cl)=O)(C)C,1,0.5323186,,
ClC(=C(Cl)CSC(=O)N(C(C)C)C(C)C)Cl,1,0.49285486,,
ClC(Cl)=C(CSC(N(C(C)C)C(C)C)=O)Cl,1,0.4928549,,
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,0,0.4901447,,
CC(C)N(C(=O)CCl)c1ccccc1,0,0.37100214,,
CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0,0.47718275,,
CC(C)Cn1cnc2c(N)nc3ccccc3c21,1,0.58920634,,
C(C)(Cn1c2c(nc1)c(N)nc1c2cccc1)C,1,0.58639723,,
c1(N)c2ncn(c2c2ccccc2n1)CC(C)C,1,0.5970925,,
c1c2c3c(c(N)nc2ccc1)ncn3CC(C)C,1,0.6118552,,
CC(C)Cn1cnc2c(nc3ccccc3c12)N,1,0.5892064,,
Nc1c2ncn(c2c2c(n1)cccc2)CC(C)C,1,0.5591154,,
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0,0.40874714,,
CC(COCCO)OCCO,0,0.22696808,,
CC(COC(C)(C)C)OCCCO,0,0.26376408,,
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,1,0.4156006,,
C(=O)(c1ccccc1)OC(COC(c1ccccc1)=O)C,1,0.4424439,,
C(=O)(c1ccccc1)OCC(OC(c1ccccc1)=O)C,1,0.43638545,,
C(c1ccccc1)(OCC(OC(=O)c1ccccc1)C)=O,1,0.43638545,,
O=C(c1ccccc1)OC(COC(=O)c1ccccc1)C,1,0.35335934,,
C(C)(OC(=O)c1ccccc1)COC(c1ccccc1)=O,1,0.41560057,,
CC(CO)c1ccccc1,0,0.3905023,,
CC(CO)Oc1ccccc1,0,0.4026813,,
CC(CO)CO,0,0.20691448,,
CC(CO)(CO)[N+](=O)[O-],0,0.22628513,,
CC(CO)(CO)CO,0,0.22673798,,
CC(CO)(CO)C(=O)O,0,0.21204776,,
CC(CNC1CCCCC1)OC(=O)c1ccccc1,0,0.4779094,,
CC(CN=Cc1ccccc1O)N=Cc1ccccc1O,0,0.41012225,,
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0,0.35678983,,
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,1,0.7124304,,
CC(C)c1c(C(Nc2ccccc2)=O)c(-c2ccccc2)c(n1CCC(O)CC(O)CC(=O)O)-c1ccc(cc1)F,1,0.71243036,,
c1ccc(cc1)NC(c1c(c(-c2ccc(cc2)F)n(c1C(C)C)CCC(O)CC(O)CC(O)=O)-c1ccccc1)=O,1,0.71697676,,
C(CC(=O)O)(O)CC(O)CCn1c(c(-c2ccccc2)c(C(Nc2ccccc2)=O)c1C(C)C)-c1ccc(F)cc1,1,0.69373906,,
c1ccc(-c2c(n(c(C(C)C)c2C(Nc2ccccc2)=O)CCC(CC(CC(=O)O)O)O)-c2ccc(cc2)F)cc1,1,0.71243036,,
C(CC(CCn1c(C(C)C)c(C(=O)Nc2ccccc2)c(-c2ccccc2)c1-c1ccc(cc1)F)O)(CC(O)=O)O,1,0.69232225,,
CC(CN)CC(C)(C)CCN,0,0.3389184,,
CC(CN(CCN(CC(C)OCCO)CC(C)OCCO)CC(C)OCCO)OCCO,0,0.3202008,,
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,1,0.6825905,,
C(C(C)CN1c2c(cccc2)Sc2c1cccc2)N(C)C,1,0.6825905,,
c12c(Sc3c(cccc3)N2CC(CN(C)C)C)cccc1,1,0.69088876,,
C(C(CN(C)C)C)N1c2c(cccc2)Sc2ccccc12,1,0.6825905,,
c12N(c3c(Sc2cccc1)cccc3)CC(C)CN(C)C,1,0.69088876,,
c12N(CC(CN(C)C)C)c3ccccc3Sc1cccc2,1,0.69088876,,
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1,0.697014,,
C(#N)c1ccc2c(N(c3ccccc3S2)CC(C)CN(C)C)c1,1,0.7025768,,
c1c(C#N)cc2N(CC(CN(C)C)C)c3ccccc3Sc2c1,1,0.7025768,,
c1(ccc2c(c1)N(CC(CN(C)C)C)c1c(cccc1)S2)C#N,1,0.7025769,,
S1c2c(N(CC(C)CN(C)C)c3c1ccc(C#N)c3)cccc2,1,0.70305645,,
c12N(c3c(Sc1ccc(C#N)c2)cccc3)CC(CN(C)C)C,1,0.7025768,,
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1,0.6881223,,
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1,0.6881223,,
c1cc2N(c3c(CCc2cc1)cccc3)CC(C)CN(C)C,1,0.6963681,,
c12c(CCc3ccccc3N2CC(CN(C)C)C)cccc1,1,0.6963681,,
c12c(CCc3ccccc3N2CC(CN(C)C)C)cccc1,1,0.6963681,,
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1,0.6881223,,
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1,0.6881223,,
c12c(CCc3ccccc3N2CC(CN(C)C)C)cccc1,1,0.6963681,,
c12c(CCc3ccccc3N2CC(CN(C)C)C)cccc1,1,0.6963681,,
CN(CC(C)CN1c2ccccc2CCc2ccccc12)C,1,0.62350917,,
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0,0.23516542,,
CC(CCl)OC(C)CCl,0,0.24158764,,
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,1,0.6419083,,
c1cc(ccc1)CCC(NCC(O)c1ccc(O)c(c1)C(=O)N)C,1,0.6419083,,
c1c(cccc1)CCC(NCC(c1cc(C(N)=O)c(cc1)O)O)C,1,0.6419083,,
CC(NCC(O)c1cc(C(=O)N)c(O)cc1)CCc1ccccc1,1,0.6419083,,
c1ccccc1CCC(C)NCC(c1cc(c(O)cc1)C(N)=O)O,1,0.6419083,,
C(CNC(CCc1ccccc1)C)(c1cc(c(cc1)O)C(N)=O)O,1,0.6631056,,
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,1,0.6495892,,
C(C)(CCc1ccccc1)NC(C(O)c1ccc(cc1)O)C,1,0.6495892,,
Oc1ccc(C(C(C)NC(CCc2ccccc2)C)O)cc1,1,0.6141821,,
c1ccc(CCC(NC(C)C(O)c2ccc(cc2)O)C)cc1,1,0.6495892,,
OC(C(C)NC(C)CCc1ccccc1)c1ccc(O)cc1,1,0.63356495,,
c1cc(ccc1O)C(O)C(C)NC(CCc1ccccc1)C,1,0.6580462,,
CC(CCc1ccc2c(c1)OCO2)NN,0,0.39970303,,
CC(CCO)CCc1ccccc1,0,0.44718522,,
CC(CCO)CCCC(C)(C)O,0,0.2839855,,
CC(CN)CCCN,0,0.2871796,,
CC(N)=O,0,0.16765659,,
CC(Cl)Cl,0,0.18249425,,
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,0,0.21817233,,
CC(Cl)CN(C)C,0,0.2691801,,
CC(Cl)CCl,0,0.20540556,,
CC(Cl)C(Cl)Cl,0,0.23674674,,
CC(Cl)C(C)Cl,0,0.20176177,,
CC(Cl)C(=O)O,0,0.20371473,,
CC(Cl)(Cl)[N+](=O)[O-],0,0.21451989,,
CC(Cl)(Cl)Cl,0,0.21152358,,
CC(Cl)(Cl)C(=O)[O-],0,0.23454571,,
CC(Cl)(Cl)C(=O)O,0,0.2121471,,
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,0,0.39408827,,
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,0,0.65608907,,
CC(Cc1ccccc1)NCCCCl,1,0.59871334,,
c1cc(ccc1)CC(C)NCCCCl,1,0.59871334,,
c1ccc(cc1)CC(NCCCCl)C,1,0.59871334,,
c1ccccc1CC(NCCCCl)C,1,0.59871334,,
C(NC(Cc1ccccc1)C)CCCl,1,0.52558863,,
c1cc(CC(C)NCCCCl)ccc1,1,0.5987134,,
CC(Cc1ccccc1)N(C)Cc1ccco1,0,0.5680694,,
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,0,0.54715425,,
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,1,0.56860346,,
C(C(NCCOC(=O)c1ccccc1)C)c1cc(C(F)(F)F)ccc1,1,0.56860346,,
C(OCCNC(Cc1cccc(c1)C(F)(F)F)C)(=O)c1ccccc1,1,0.68059003,,
c1c(cccc1)C(=O)OCCNC(C)Cc1cccc(c1)C(F)(F)F,1,0.68059003,,
O(CCNC(Cc1cc(C(F)(F)F)ccc1)C)C(c1ccccc1)=O,1,0.66629183,,
C(COC(c1ccccc1)=O)NC(C)Cc1cccc(c1)C(F)(F)F,1,0.5708952,,
CC(Cc1ccc2c(c1)OCO2)NO,0,0.39548472,,
CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,0,0.6772517,,
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,0,0.63019985,,
CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,1,0.5804697,,
O1[C@@H](CN(CC(C)Cc2ccc(C(C)(C)C)cc2)C[C@@H]1C)C,1,0.60073185,,
N1(C[C@@H](O[C@H](C)C1)C)CC(Cc1ccc(C(C)(C)C)cc1)C,1,0.60073185,,
c1(ccc(CC(C)CN2C[C@@H](O[C@@H](C2)C)C)cc1)C(C)(C)C,1,0.5804697,,
C1N(C[C@H](O[C@H]1C)C)CC(C)Cc1ccc(cc1)C(C)(C)C,1,0.60073185,,
c1(CC(C)CN2C[C@@H](O[C@H](C)C2)C)ccc(cc1)C(C)(C)C,1,0.5804697,,
CC(C[N+](C)(C)C)OC(N)=O,0,0.3598338,,
CC(COc1ccccc1)NN,0,0.3463543,,
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0,0.62445235,,
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,1,0.62277764,,
