split,fold,row_index,CID_std,SMILES_canonical,label_std,nn_tanimoto_to_train
M4_butina_lco5,2,1141,41781,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,1,0.33962264150943394
M4_butina_lco5,2,1142,41781,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,1,0.33962264150943394
M4_butina_lco5,2,1143,41781,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,1,0.33962264150943394
M4_butina_lco5,2,1144,41781,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,1,0.33962264150943394
M4_butina_lco5,2,1145,41781,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,1,0.33962264150943394
M4_butina_lco5,2,1146,4044,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1,0.5483870967741935
M4_butina_lco5,2,1147,4044,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1,0.5483870967741935
M4_butina_lco5,2,1148,4044,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1,0.5483870967741935
M4_butina_lco5,2,1149,4044,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1,0.5483870967741935
M4_butina_lco5,2,1150,4044,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1,0.5483870967741935
M4_butina_lco5,2,1151,4044,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1,0.5483870967741935
M4_butina_lco5,2,1158,8488,Cc1cccc(N(C)C)c1,0,0.5769230769230769
M4_butina_lco5,2,1164,6301,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,0,0.5428571428571428
M4_butina_lco5,2,1175,8491,Cc1ccc([N+](=O)[O-])cc1Cl,0,0.6666666666666666
M4_butina_lco5,2,1188,6269,Cc1ccc(S(N)(=O)=O)cc1,0,0.5909090909090909
M4_butina_lco5,2,1193,73093,Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1,0,0.3958333333333333
M4_butina_lco5,2,1195,5503,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0,0.6666666666666666
M4_butina_lco5,2,1201,17109,Cc1ccc2nc3sc(=O)sc3nc2c1,0,0.3939393939393939
M4_butina_lco5,2,1207,13432,Cc1ccc2ccccc2c1[N+](=O)[O-],0,0.6
M4_butina_lco5,2,1214,164072,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,0,0.4603174603174603
M4_butina_lco5,2,1219,120101,Cc1ccc2c(c1)OCC(=O)CO2,0,0.36363636363636365
M4_butina_lco5,2,1224,44564,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0,0.5365853658536586
M4_butina_lco5,2,1229,74695,N#Cc1c(F)cccc1F,0,0.4782608695652174
M4_butina_lco5,2,1234,9842616,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,0,0.2222222222222222
M4_butina_lco5,2,1244,23684827,N#CSCC(=O)[O-],0,0.38095238095238093
M4_butina_lco5,2,1249,11888,N#CCc1ccccc1[N+](=O)[O-],0,0.5806451612903226
M4_butina_lco5,2,1254,11391,N=C(N)N1CCc2ccccc2C1,0,0.3448275862068966
M4_butina_lco5,2,1264,87323,N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,0,0.5
M4_butina_lco5,2,1274,12087,N#Cc1ccc(C(=O)O)cc1,0,0.6
M4_butina_lco5,2,1279,7505,N#Cc1ccccc1,0,0.6111111111111112
M4_butina_lco5,2,1284,11437710,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,1,0.4878048780487805
M4_butina_lco5,2,1285,11437710,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,1,0.4878048780487805
M4_butina_lco5,2,1286,11437710,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,1,0.4878048780487805
M4_butina_lco5,2,1287,11437710,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,1,0.4878048780487805
M4_butina_lco5,2,1288,11437710,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,1,0.4878048780487805
M4_butina_lco5,2,1289,11437710,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,1,0.4878048780487805
M4_butina_lco5,2,1299,86138,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1,0.6538461538461539
M4_butina_lco5,2,1300,86138,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1,0.6538461538461539
M4_butina_lco5,2,1301,86138,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1,0.6538461538461539
M4_butina_lco5,2,1302,86138,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1,0.6538461538461539
M4_butina_lco5,2,1303,86138,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1,0.6538461538461539
M4_butina_lco5,2,1304,86138,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1,0.6538461538461539
M4_butina_lco5,2,1309,10476,N#CBr,0,0.4
M4_butina_lco5,2,1314,807,II,0,0.2
M4_butina_lco5,2,1319,67579,Fc1ccccc1-c1ccccc1,0,0.4782608695652174
M4_butina_lco5,2,1341,9993,Fc1ccc(Br)cc1,0,0.6153846153846154
M4_butina_lco5,2,1346,69413,N#CCNCC#N,0,0.42857142857142855
M4_butina_lco5,2,1353,96132,N#CCCN(CCO)CCO,0,0.5555555555555556
M4_butina_lco5,2,1363,8062,N#CCCC#N,0,0.6363636363636364
M4_butina_lco5,2,1368,91805,N#CC1(c2ccc(F)cc2)CCC(=O)CC1,0,0.2571428571428571
M4_butina_lco5,2,1378,10758,N#CC(O)c1ccccc1,0,0.5652173913043478
M4_butina_lco5,2,1381,104762,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,0,0.5625
M4_butina_lco5,2,1382,17513,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,0,0.5957446808510638
M4_butina_lco5,2,1390,129228,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0,0.27906976744186046
M4_butina_lco5,2,1398,2331,NC(=O)c1ccccc1,0,0.5789473684210527
M4_butina_lco5,2,1399,12576,NC(=O)c1cccc([N+](=O)[O-])c1,0,0.6551724137931034
M4_butina_lco5,2,1404,21743,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,0,0.5466666666666666
M4_butina_lco5,2,1409,69111,NC(=O)c1ccccc1Cl,0,0.6666666666666666
M4_butina_lco5,2,1421,71401,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,1,0.4375
M4_butina_lco5,2,1422,71401,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,1,0.4375
M4_butina_lco5,2,1423,71401,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,1,0.4375
M4_butina_lco5,2,1424,71401,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,1,0.4375
M4_butina_lco5,2,1425,71401,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,1,0.4375
M4_butina_lco5,2,1426,71401,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,1,0.4375
M4_butina_lco5,2,1430,23666110,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1,0.7954545454545454
M4_butina_lco5,2,1431,23666110,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1,0.7954545454545454
M4_butina_lco5,2,1432,23666110,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1,0.7954545454545454
M4_butina_lco5,2,1433,23666110,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1,0.7954545454545454
M4_butina_lco5,2,1434,23666110,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1,0.7954545454545454
M4_butina_lco5,2,1435,23666110,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1,0.7954545454545454
M4_butina_lco5,2,1443,1148,NC(Cc1c[nH]c2ccccc12)C(=O)O,0,0.5428571428571428
M4_butina_lco5,2,1444,1080,NC(CSCC(=O)O)C(=O)O,0,0.5833333333333334
M4_butina_lco5,2,1451,2724564,NC(=S)NNC(N)=S,0,0.5384615384615384
M4_butina_lco5,2,1462,3727,NC(=O)CI,0,0.4666666666666667
M4_butina_lco5,2,1465,16051969,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,0,0.40601503759398494
M4_butina_lco5,2,1469,11979316,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,1,0.39072847682119205
M4_butina_lco5,2,1470,11979316,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,1,0.39072847682119205
M4_butina_lco5,2,1471,11979316,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,1,0.39072847682119205
M4_butina_lco5,2,1472,11979316,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,1,0.39072847682119205
M4_butina_lco5,2,1473,11979316,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,1,0.39072847682119205
M4_butina_lco5,2,1474,11979316,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,1,0.39072847682119205
M4_butina_lco5,2,1475,91550,NC(=O)C1CO1,0,0.3125
M4_butina_lco5,2,1486,7594,NC(=Nc1ccccc1)Nc1ccccc1,0,0.5
M4_butina_lco5,2,1491,76621,N=C(N=C(N)N)N1CCOCC1,0,0.3333333333333333
M4_butina_lco5,2,1503,32346,NC(=O)Nc1nc2ccccc2[nH]1,0,0.47058823529411764
M4_butina_lco5,2,1508,121396,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,0,0.6428571428571429
M4_butina_lco5,2,1513,8039,NC(=O)NNC(N)=O,0,0.5833333333333334
M4_butina_lco5,2,1524,2554,NC(=O)N1c2ccccc2C=Cc2ccccc21,1,0.4594594594594595
M4_butina_lco5,2,1525,2554,NC(=O)N1c2ccccc2C=Cc2ccccc21,1,0.4594594594594595
M4_butina_lco5,2,1526,2554,NC(=O)N1c2ccccc2C=Cc2ccccc21,1,0.4594594594594595
M4_butina_lco5,2,1527,2554,NC(=O)N1c2ccccc2C=Cc2ccccc21,1,0.4594594594594595
M4_butina_lco5,2,1528,2554,NC(=O)N1c2ccccc2C=Cc2ccccc21,1,0.4594594594594595
M4_butina_lco5,2,1529,2554,NC(=O)N1c2ccccc2C=Cc2ccccc21,1,0.4594594594594595
M4_butina_lco5,2,1535,151075,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0,0.5714285714285714
M4_butina_lco5,2,1550,12103,ClCc1cccc(Cl)c1,0,0.5
M4_butina_lco5,2,1555,8147,ClCCOCOCCCl,0,0.6923076923076923
M4_butina_lco5,2,1563,13035120,ClCCCN1CCN(c2cccc(Cl)c2)CC1,1,0.5490196078431373
M4_butina_lco5,2,1564,13035120,ClCCCN1CCN(c2cccc(Cl)c2)CC1,1,0.5490196078431373
M4_butina_lco5,2,1565,13035120,ClCCCN1CCN(c2cccc(Cl)c2)CC1,1,0.5490196078431373
M4_butina_lco5,2,1566,13035120,ClCCCN1CCN(c2cccc(Cl)c2)CC1,1,0.5490196078431373
M4_butina_lco5,2,1567,13035120,ClCCCN1CCN(c2cccc(Cl)c2)CC1,1,0.5490196078431373
M4_butina_lco5,2,1568,13035120,ClCCCN1CCN(c2cccc(Cl)c2)CC1,1,0.5490196078431373
M4_butina_lco5,2,1573,7835,ClCC1CO1,0,0.4444444444444444
M4_butina_lco5,2,1584,50293,Clc1ccc(C(Cl)(Cl)Cl)cn1,0,0.47619047619047616
M4_butina_lco5,2,1591,7950,Clc1cc(Cl)cc(Cl)c1,0,0.6153846153846154
M4_butina_lco5,2,1601,12468,Clc1cc(Cl)c(Cl)c(Cl)c1,0,0.6111111111111112
M4_butina_lco5,2,1606,6627,Cl[Si](Cl)(c1ccccc1)c1ccccc1,0,0.5789473684210527
M4_butina_lco5,2,1611,23394,ClCc1cccnc1,0,0.6
M4_butina_lco5,2,1626,6435993,Cl/C=C\C[N+]12CN3CN(CN(C3)C1)C2,0,0.28
M4_butina_lco5,2,1635,85624,Cc1onc(-c2ccccc2)c1C(=O)Cl,0,0.6486486486486487
M4_butina_lco5,2,1646,3354132,Cc1occc(=O)c1OC(=O)C(C)C,0,0.45714285714285713
M4_butina_lco5,2,1651,6575,ClC=C(Cl)Cl,0,0.45454545454545453
M4_butina_lco5,2,1679,15583,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,0,0.2894736842105263
M4_butina_lco5,2,1683,6432115,ClC/C=C\CCl,0,0.5833333333333334
M4_butina_lco5,2,1684,642197,ClC/C=C/CCl,0,0.5833333333333334
M4_butina_lco5,2,1688,6591,ClC(Cl)C(Cl)Cl,0,0.5
M4_butina_lco5,2,1704,6901,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,0,0.5
M4_butina_lco5,2,1714,5429,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0,0.5428571428571428
M4_butina_lco5,2,1719,7304,Cn1cccc1,0,0.3157894736842105
M4_butina_lco5,2,1730,5094,Cn1c([N+](=O)[O-])cnc1COC(N)=O,0,0.475
M4_butina_lco5,2,1740,65628,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1,0.52
M4_butina_lco5,2,1741,65628,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1,0.52
M4_butina_lco5,2,1742,65628,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1,0.52
M4_butina_lco5,2,1743,65628,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1,0.52
M4_butina_lco5,2,1744,65628,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1,0.52
M4_butina_lco5,2,1745,65628,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1,0.52
M4_butina_lco5,2,1749,3182,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0,0.675
M4_butina_lco5,2,1751,4474062,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,0,0.25396825396825395
M4_butina_lco5,2,1763,80277,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,0,0.6037735849056604
M4_butina_lco5,2,1768,9443,FC(F)(F)c1ccc(Cl)cc1Cl,0,0.52
M4_butina_lco5,2,1771,74887,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0,0.5217391304347826
M4_butina_lco5,2,1772,74888,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0,0.5652173913043478
M4_butina_lco5,2,1775,3562,FC(F)(F)C(Cl)Br,0,0.4166666666666667
M4_butina_lco5,2,1780,6427,FC(Cl)(Cl)C(F)(Cl)Cl,0,0.6666666666666666
M4_butina_lco5,2,1785,10943,Clc1cccc(Cl)c1,0,0.6666666666666666
M4_butina_lco5,2,1790,7056,Clc1ccc2ccccc2c1,0,0.5
M4_butina_lco5,2,1791,28308,Clc1ccc2cc3ccccc3cc2c1,0,0.5555555555555556
M4_butina_lco5,2,1792,7088,Clc1ccc2c(c1)Nc1ccccc1S2,0,0.6538461538461539
M4_butina_lco5,2,1809,13,Clc1ccc(Cl)c(Cl)c1,0,0.55
M4_butina_lco5,2,1835,6294,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1,0.52
M4_butina_lco5,2,1836,6294,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1,0.52
M4_butina_lco5,2,1837,6294,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1,0.52
M4_butina_lco5,2,1838,6294,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1,0.52
M4_butina_lco5,2,1839,6294,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1,0.52
M4_butina_lco5,2,1840,6294,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1,0.52
M4_butina_lco5,2,1856,39424,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,1,0.3103448275862069
M4_butina_lco5,2,1857,39424,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,1,0.3103448275862069
M4_butina_lco5,2,1858,39424,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,1,0.3103448275862069
M4_butina_lco5,2,1859,39424,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,1,0.3103448275862069
M4_butina_lco5,2,1860,39424,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,1,0.3103448275862069
M4_butina_lco5,2,1861,39424,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,1,0.3103448275862069
M4_butina_lco5,2,1866,16659,Clc1nc2ccccc2nc1Cl,0,0.44
M4_butina_lco5,2,1876,1355,Clc1cccc(N2CCNCC2)c1,0,0.5862068965517241
M4_butina_lco5,2,1881,7239,Clc1ccccc1Cl,0,0.6428571428571429
M4_butina_lco5,2,1896,7964,Clc1ccccc1,0,0.625
M4_butina_lco5,2,1913,3081361,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,0,0.4444444444444444
M4_butina_lco5,2,1916,7337,COc1cc([N+](=O)[O-])ccc1N,0,0.625
M4_butina_lco5,2,1919,36462,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0,0.5135135135135135
M4_butina_lco5,2,1924,23682789,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1,0,0.5106382978723404
M4_butina_lco5,2,1930,2775,COc1cc(OC)c2ccc(=O)oc2c1,0,0.5
M4_butina_lco5,2,1933,71648,COc1cc(O)cc(O)c1,0,0.5882352941176471
M4_butina_lco5,2,1936,9574235,COc1ccc(/C=N/NC(=O)c2ccncc2)cc1OC,0,0.4186046511627907
M4_butina_lco5,2,1947,132932,COc1ccc(-n2nc(C(F)F)cc2-c2ccc([S+](C)[O-])cc2)cc1,0,0.31746031746031744
M4_butina_lco5,2,1955,2051,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0,0.5357142857142857
M4_butina_lco5,2,1960,90235,COc1cc2nc(Cl)nc(N)c2cc1OC,0,0.38596491228070173
M4_butina_lco5,2,1971,3152,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,0.4057971014492754
M4_butina_lco5,2,1972,3152,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,0.4057971014492754
M4_butina_lco5,2,1973,3152,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,0.4057971014492754
M4_butina_lco5,2,1974,3152,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,0.4057971014492754
M4_butina_lco5,2,1975,3152,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,0.4057971014492754
M4_butina_lco5,2,1976,3152,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,0.4057971014492754
M4_butina_lco5,2,1978,76674,COc1cc(C)cc(O)c1,0,0.5714285714285714
M4_butina_lco5,2,1987,72146,COc1cc(C(=S)N2CCOCC2)ccc1O,0,0.46153846153846156
M4_butina_lco5,2,1988,65790,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,0,0.43137254901960786
M4_butina_lco5,2,1997,68385,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,0,0.42857142857142855
M4_butina_lco5,2,1999,25015677,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,0,0.2823529411764706
M4_butina_lco5,2,2001,12478,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,0,0.47058823529411764
M4_butina_lco5,2,2002,26650,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,0,0.46808510638297873
M4_butina_lco5,2,2007,969516,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0,0.6285714285714286
M4_butina_lco5,2,2012,3828,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,0,0.4666666666666667
M4_butina_lco5,2,2019,27882,COc1cc(N)ccc1C,0,0.5769230769230769
M4_butina_lco5,2,2039,25887,COc1cc(CC#N)cc(OC)c1OC,0,0.5161290322580645
M4_butina_lco5,2,2045,60196325,COc1cc(C[C@@H](C)N)c(OC)cc1C,0,0.6666666666666666
M4_butina_lco5,2,2047,68713,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1,0,0.2698412698412698
M4_butina_lco5,2,2059,896,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1,0.6041666666666666
M4_butina_lco5,2,2060,896,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1,0.6041666666666666
M4_butina_lco5,2,2061,896,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1,0.6041666666666666
M4_butina_lco5,2,2062,896,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1,0.6041666666666666
M4_butina_lco5,2,2063,896,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1,0.6041666666666666
M4_butina_lco5,2,2064,896,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1,0.6041666666666666
M4_butina_lco5,2,2074,7447,COc1ccc([N+](=O)[O-])cc1N,0,0.65625
M4_butina_lco5,2,2075,2733673,COc1ccc([C@@H]2Sc3ccccc3NC(=O)[C@@H]2O)cc1,0,0.4153846153846154
M4_butina_lco5,2,2081,80777,COc1ccc(OC)c(NC(=O)CC(C)=O)c1,0,0.6486486486486487
M4_butina_lco5,2,2086,8385,COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0,0.6774193548387096
M4_butina_lco5,2,2097,105010,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,0,0.5283018867924528
M4_butina_lco5,2,2107,155794,COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,0,0.6206896551724138
M4_butina_lco5,2,2124,24244,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,0,0.6233766233766234
M4_butina_lco5,2,2149,30231,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,0,0.45652173913043476
M4_butina_lco5,2,2160,2197,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0,0.6071428571428571
M4_butina_lco5,2,2166,9821217,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1,0.3780487804878049
M4_butina_lco5,2,2167,9821217,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1,0.3780487804878049
M4_butina_lco5,2,2168,9821217,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1,0.3780487804878049
M4_butina_lco5,2,2169,9821217,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1,0.3780487804878049
M4_butina_lco5,2,2170,9821217,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1,0.3780487804878049
M4_butina_lco5,2,2171,9821217,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1,0.3780487804878049
M4_butina_lco5,2,2183,129791,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,0,0.38596491228070173
M4_butina_lco5,2,2185,2196,COc1ccc(C(=O)N2CCCC2=O)cc1,0,0.4444444444444444
M4_butina_lco5,2,2190,206044,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,0,0.4935064935064935
M4_butina_lco5,2,2196,80779,COc1ccc(NC(C)=O)cc1N,0,0.5294117647058824
M4_butina_lco5,2,2201,66793,COc1ccc(N)c([N+](=O)[O-])c1,0,0.6764705882352942
M4_butina_lco5,2,2208,61054,COc1ccc(COC=O)cc1,0,0.53125
M4_butina_lco5,2,2219,2520,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,0.3333333333333333
M4_butina_lco5,2,2220,2520,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,0.3333333333333333
M4_butina_lco5,2,2221,2520,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,0.3333333333333333
M4_butina_lco5,2,2222,2520,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,0.3333333333333333
M4_butina_lco5,2,2223,2520,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,0.3333333333333333
M4_butina_lco5,2,2224,2520,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,0.3333333333333333
M4_butina_lco5,2,2225,119442,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,1,0.3157894736842105
